query_id	dada2_species	dada2_lineage
9fbc91d4731261a612bab5305005cf87	Neisseria animaloris	326522 482 481 206351 28216 1224 2 131567 
a040dcb3ea6de429c023a7b16b0f8414	Staphylococcus aureus	1280 1279 90964 1385 91061 1239 1783272 2 131567 
a0b358129b9768995a613938fedc6bf3	Kocuria polaris	136273 57493 1268 85006 1760 201174 1783272 2 131567 
a0fdc3c42495a5d667861bf1e76eedf0	Cutibacterium acnes	1747 1912216 31957 85009 1760 201174 1783272 2 131567 
a1087102fa16dcb801673972a5abd9bd	Variovorax boronicumulans	436515 34072 80864 80840 28216 1224 2 131567 
a124a9cd274c7da04344b9217e9428dd	Tepidiphilus succinatimandens	224436 203470 206349 119069 2008785 1224 2 131567 
a183d96c1c8ac697db0ed02c886ee218	Treponema denticola	158 157 2845253 136 203692 203691 2 131567 
a1a370731105d826b14fbecf660d72a8	Microbacterium aurum	36805 33882 85023 85006 1760 201174 1783272 2 131567 
a25c84f5e023fccfc84439e05e2f63c2	Neisseria elongata	495 482 481 206351 28216 1224 2 131567 
a26ae4b64002fb87c135091836844c69	Streptococcus sanguinis	1305 1301 1300 186826 91061 1239 1783272 2 131567 
a274f15d3c1ad532dac083e9911a24a2	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
a3172c50ebb08eb2e77885d02f566e28	Candidatus Peptoniphilus massiliensis	337315 162289 1570339 1737405 1737404 1239 1783272 2 131567 
a3d84d838107aaae4810a5acb2bc4cc8	Selenomonas noxia	135083 970 1843491 909929 909932 1239 1783272 2 131567 
a43427168563253c48f744564ebe5cec	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
a43c5be928878a8270de24ddab61c613	Cardiobacterium valvarum	194702 2717 868 135615 1236 1224 2 131567 
a44090ab73b9ecc49f3badc35d60ccb5	Levilactobacillus brevis	1580 2767886 33958 186826 91061 1239 1783272 2 131567 
a509a330b6e4e5b38768b2b518690a52	Knoellia locipacati	882824 136099 85021 85006 1760 201174 1783272 2 131567 
a572993181cbee300f48b42c93c759ed	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
a57f9f01d0386021f90afe6ab27774f6	Staphylococcus aureus	1280 1279 90964 1385 91061 1239 1783272 2 131567 
a58197ba802e6086cbd51ac7f7bcb965	SR1 bacterium	NA
a5930512a9330b30dc94572a57511a25	Neisseria bacilliformis	267212 482 481 206351 28216 1224 2 131567 
a697a402ad92193d60a42a0b5f96e005	Rhodoplanes elegans	29408 29407 45401 356 28211 1224 2 131567 
a6b74add2d6357c8d4009f8ad9bff162	Filifactor alocis	143361 44259 186804 186802 186801 1239 1783272 2 131567 
a70d7695b900357bb54bcd299e77361b	Shinella zoogloeoides	352475 323620 82115 356 28211 1224 2 131567 
a70f9a65f064912bddb04d149d45071f	Winkia neuii	33007 2692118 2049 2037 1760 201174 1783272 2 131567 
a773ddbcc0482bc2da34923293f52331	Corynebacterium durum	61592 1716 1653 85007 1760 201174 1783272 2 131567 
a7778120d3c90e5a88cab55fda33c09e	Lysobacter mobilis	1141882 68 32033 135614 1236 1224 2 131567 
a78eb67641888190d3217af0f10c2b7d	Corynebacterium genitalium	38288 1716 1653 85007 1760 201174 1783272 2 131567 
a7e72e09d39c32b47899eb36b180fdab	Granulicatella adiacens	46124 117563 186828 186826 91061 1239 1783272 2 131567 
a807dccebb659a13f265cf62239d7584	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
a8123e0a26d2738dbf1457c4848b5cff	Catonella morbi	43997 43996 186803 186802 186801 1239 1783272 2 131567 
a85491c07669904e5be17716948bf6a5	Staphylococcus aureus	1280 1279 90964 1385 91061 1239 1783272 2 131567 
a88e1ca978a9a15cc95ca89e1549f611	Capnocytophaga cynodegmi	28189 1016 49546 200644 117743 976 68336 1783270 2 131567 
a8add08471fecf46783e5ea5d5f08e6b	Phocaeicola abscessus	555313 909656 815 171549 200643 976 68336 1783270 2 131567 
a8ea2a3983e987267b4a2b1972c36a5e	Blastococcus saxobsidens	138336 38501 85030 1643682 1760 201174 1783272 2 131567 
a8f5c5a477b52b036e06d22537cdad8f	Alkalibacterium pelagium	426702 99906 186828 186826 91061 1239 1783272 2 131567 
a97593b0662e87a13642ed3e12b4db71	Bacteroides pyogenes	310300 816 815 171549 200643 976 68336 1783270 2 131567 
aa7df962832a398cb5af2afbf2f596b7	Chryseobacterium daecheongense	192389 59732 2782232 2762318 200644 117743 976 68336 1783270 2 131567 
aa7ec49cee04185746f9089886c89cd5	Planomicrobium okeanokoites	244 162291 186818 1385 91061 1239 1783272 2 131567 
aa9c951e6a80b261b785881c339a5759	Xanthomonas fragariae	48664 338 32033 135614 1236 1224 2 131567 
aad44c629eb14d6e9a4cc453008f5555	Fusobacterium periodonticum	860 848 203492 203491 203490 32066 2 131567 
aadc0529d821a67f5ba5875d57c7a508	Blastococcus aggregatus	38502 38501 85030 1643682 1760 201174 1783272 2 131567 
aae2aaf3ed1edb47f9c3d89dfec9b08c	Magnetospirillum bellicum	425942 13134 41295 204441 28211 1224 2 131567 
ab025a421daac1f16b5802a5708b3d72	Staphylococcus hominis	1290 1279 90964 1385 91061 1239 1783272 2 131567 
ab13855ba903f1c77427bf2a20d8d27f	Devosia submarina	1173082 46913 2831106 356 28211 1224 2 131567 
ab1bc83ae116ecb63cd894b27d9e74d1	Prevotella oris	28135 838 171552 171549 200643 976 68336 1783270 2 131567 
ab7210c2cc8cb5fdc0dfeee956f47ce9	Gemella morbillorum	29391 1378 539738 539002 1385 91061 1239 1783272 2 131567 
ac1de2fa939247f75a56f5e8215803a2	Gardnerella vaginalis	2702 2701 31953 85004 1760 201174 1783272 2 131567 
ac5547b8c6c4d3bf1eca834364f6d3c7	Rothia terrae	396015 32207 1268 85006 1760 201174 1783272 2 131567 
ad26515c3dee006d1a58dc053f4197b4	Acinetobacter lwoffii	28090 469 468 2887326 1236 1224 2 131567 
ad922c1be21728f0d938e279b5680172	Granulicatella adiacens	46124 117563 186828 186826 91061 1239 1783272 2 131567 
ada03f24500d5ff624baf6c784a4fec8	Micrococcus lylae	1273 1269 1268 85006 1760 201174 1783272 2 131567 
ada28de8519d8606790dc4788aecc504	Acinetobacter lwoffii	28090 469 468 2887326 1236 1224 2 131567 
ae8f7bd30d2eb721cdcb21f650c1ae09	Chryseobacterium balustinum	246 59732 2782232 2762318 200644 117743 976 68336 1783270 2 131567 
ae90d6506c58bb631beacb518f01a486	Kingella denitrificans	502 32257 481 206351 28216 1224 2 131567 
af2e4eb934d1a9c7b0005abba3ca9c54	Pseudoleptotrichia goodfellowii	157692 2755140 1129771 203491 203490 32066 2 131567 
af34f48b2e0cb316c5fe5e7556a1e466	Ramlibacter ginsenosidimutans	502333 174951 80864 80840 28216 1224 2 131567 
af7bc05c5e5b537bec9cbe499428d4db	Kocuria rhizophila	72000 57493 1268 85006 1760 201174 1783272 2 131567 
af8e92252da7f6f16ffd88af0afc332e	Prevotella melaninogenica	28132 838 171552 171549 200643 976 68336 1783270 2 131567 
afaf89163202b4dcd1ec26f7cbbf0536	Selenomonas artemidis	671224 970 1843491 909929 909932 1239 1783272 2 131567 
afe1267bedf68e8e32bb896694670c02	Streptococcus cristatus	45634 1301 1300 186826 91061 1239 1783272 2 131567 
b06644f37e8f92a7772c6402bd72907a	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
b0c4d4bd12864f4fc17d9d4d96c5db0a	Brevundimonas nasdae	172043 41275 76892 204458 28211 1224 2 131567 
b12148de485dbe9b16239d74000dc573	Alishewanella jeotgali	545533 111142 72275 135622 1236 1224 2 131567 
b125e0ffc25498df29f1f84b859ca789	Haemophilus influenzae	727 724 712 135625 1236 1224 2 131567 
b1895b962bd1fc76275536c3e2f245b8	Staphylococcus simulans	1286 1279 90964 1385 91061 1239 1783272 2 131567 
b1fcc6e7637e89017ec6b07ba9af7b13	Streptococcus mutans	1309 1301 1300 186826 91061 1239 1783272 2 131567 
b227494a73f8d0b8ab452811877f347d	Leucobacter aridicollis	283878 55968 85023 85006 1760 201174 1783272 2 131567 
b236cb9598bbaa7bd26ce0750c3d74f7	Porphyromonas gulae	111105 836 171551 171549 200643 976 68336 1783270 2 131567 
b2c9f388dce167b55acbad945b5e8c54	Granulicatella adiacens	46124 117563 186828 186826 91061 1239 1783272 2 131567 
b2d83ae7a787a5c252fe18175ecf53a4	Capnocytophaga sputigena	1019 1016 49546 200644 117743 976 68336 1783270 2 131567 
b2fa264f971b17a5e36cef77ce4466b9	Planococcus psychrotoleratus	152385 1372 186818 1385 91061 1239 1783272 2 131567 
b356638887c030efc41748810c7e4b57	Staphylococcus aureus	1280 1279 90964 1385 91061 1239 1783272 2 131567 
b38b94ebb41fc1a3e84a38491e823a8e	Streptococcus gordonii	1302 1301 1300 186826 91061 1239 1783272 2 131567 
b3c91923aaf5cca4dc82e71262f55ce7	Gemella haemolysans	1379 1378 539738 539002 1385 91061 1239 1783272 2 131567 
b44ea36c90aa0a3a93e39b95f9d588f0	Selenomonas noxia	135083 970 1843491 909929 909932 1239 1783272 2 131567 
b459a49795f646c85de4f0d29aa5f532	Massilia brevitalea	442526 149698 2895353 75682 80840 28216 1224 2 131567 
b478bdfe4482c121354876aa8b155035	Sphingobacterium daejeonense	371142 28453 84566 200666 117747 976 68336 1783270 2 131567 
b48433bb97c79928121c9ff031bd13e1	Weizmannia coagulans	1398 2817139 186817 1385 91061 1239 1783272 2 131567 
b4d1d49edc45f9d54bc357dc0bf1f05f	Bradyrhizobiaceae	41294 356 28211 1224 2 131567 
b4da46e69046403e6dae408f07582d15	Prevotella intermedia	28131 838 171552 171549 200643 976 68336 1783270 2 131567 
b54aae5dbc5fe440cd1fb13586f1a2cc	Rhodococcus fascians	1828 1827 85025 85007 1760 201174 1783272 2 131567 
b5e62f36fdd753865cbcc73f19268e43	Marmoricola aurantiacus	86796 86795 85015 85009 1760 201174 1783272 2 131567 
b5f867f438fab0615be4d5efa2b53f3f	Flavimobilis marinus	285351 2756312 85022 85006 1760 201174 1783272 2 131567 
b62aa3b554ed26c3f6ca8bcf030c0982	Weizmannia coagulans	1398 2817139 186817 1385 91061 1239 1783272 2 131567 
b66b9056f3f87eb2bd916f951676e5ee	Gemella haemolysans	1379 1378 539738 539002 1385 91061 1239 1783272 2 131567 
b6ad204b8a8e320e1027a689adbb21f1	Acinetobacter radioresistens	40216 469 468 2887326 1236 1224 2 131567 
b6dd888c1bd1d8c0991c308bcd739f96	Treponema denticola	158 157 2845253 136 203692 203691 2 131567 
b6f86ae7721503d49f1888b7b50c466b	Arthrobacter alpinus	656366 1663 1268 85006 1760 201174 1783272 2 131567 
b7192d17aa358451a8a884d8b072076e	Granulicatella elegans	137732 117563 186828 186826 91061 1239 1783272 2 131567 
b77615cab8ad1c6bae43f6c1187a90ac	Staphylococcus aureus	1280 1279 90964 1385 91061 1239 1783272 2 131567 
b7c8cf9ab4231f1c5f459c632b0ce9e9	Staphylococcus aureus	1280 1279 90964 1385 91061 1239 1783272 2 131567 
b7f62de792cad2ad8f4e3bec8fb8a503	Microbacterium marinum	421115 33882 85023 85006 1760 201174 1783272 2 131567 
b82c3bdccf3c2a934c2eeae3ef744816	Williamsia maris	72806 85043 85025 85007 1760 201174 1783272 2 131567 
b8bc07416de72db867bbb729eef4bc84	Porphyromonas gulae	111105 836 171551 171549 200643 976 68336 1783270 2 131567 
b90537a98730bf0704f3cf2c930d470f	Staphylococcus haemolyticus	1283 1279 90964 1385 91061 1239 1783272 2 131567 
b9053b062994c06a2fe060a3ea0ab475	Kocuria palustris	71999 57493 1268 85006 1760 201174 1783272 2 131567 
b90eb6c4f6777d330fc283de56f165b6	Variovorax paradoxus	34073 34072 80864 80840 28216 1224 2 131567 
ba0134a9ff06fa6569d0f4838469ec5f	Rathayibacter festucae	110937 33886 85023 85006 1760 201174 1783272 2 131567 
ba49bf6b8599cec96a6877feb59c2f00	Filifactor villosus	29374 44259 186804 186802 186801 1239 1783272 2 131567 
bad101d8805c4f63bdf22a305fa7c358	Pseudomonas moraviensis	321662 286 135621 72274 1236 1224 2 131567 
bafe81ebb1de879b1d59a64c2df5261b	Comamonas testosteroni	285 283 80864 80840 28216 1224 2 131567 
bb17152aa8f71e66da984315076d023d	Streptococcus cristatus	45634 1301 1300 186826 91061 1239 1783272 2 131567 
bba9f853c494ea04fcd8a612173ab2f3	Streptococcus australis	113107 1301 1300 186826 91061 1239 1783272 2 131567 
bc0050dea4b530b605b8089c6a5712a0	Brevibacterium casei	33889 1696 85019 85006 1760 201174 1783272 2 131567 
bc9fade25713f1bd881edc8e95540c82	Agreia pratensis	150121 110934 85023 85006 1760 201174 1783272 2 131567 
bcafa8cbc26765bf77258850a273ce6d	Anaeroglobus geminatus	156456 156454 31977 1843489 909932 1239 1783272 2 131567 
bd1a415a69a78df748d15dc6535b1b38	Streptococcus minor	229549 1301 1300 186826 91061 1239 1783272 2 131567 
bd30769768c78bddc459b32ca11c64c5	Streptococcus constellatus	76860 671232 1301 1300 186826 91061 1239 1783272 2 131567 
bdb7877151bda2673952be611df9bce5	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
bee0f94acb22f517d32d334e9dfe3387	Roseomonas aquatica	373043 125216 433 204441 28211 1224 2 131567 
bfd26ff9d375f5a199ce7496e7ba227c	Exiguobacterium aestuarii	273527 33986 539742 539002 1385 91061 1239 1783272 2 131567 
c011c21aa62864f2ac3fabf3f5b60435	Knoellia flava	913969 136099 85021 85006 1760 201174 1783272 2 131567 
c014b7b16694128ea6149a0bf2dc6c24	Corynebacterium striatum	43770 1716 1653 85007 1760 201174 1783272 2 131567 
c03fa6eeb36df0d965b8c62ec17c943d	Corynebacterium durum	61592 1716 1653 85007 1760 201174 1783272 2 131567 
c0aca4bf8eb947e75f8425558b6eb358	Prevotella maculosa	439703 838 171552 171549 200643 976 68336 1783270 2 131567 
c1093e9a1c3ddc9a0781a498b026cdea	Corynebacterium freneyi	134034 1716 1653 85007 1760 201174 1783272 2 131567 
c165308e1f1b714caa80b1f1fa4c476f	Brachybacterium paraconglomeratum	173362 43668 85020 85006 1760 201174 1783272 2 131567 
c1b8ccce2a780706f3daa8a51cdf2f95	Helicobacter canis	29419 209 72293 213849 29547 68525 1224 2 131567 
c20dba99fd5903bc7a8755cb32d50b50	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
c210d576b3368f8d55799b287ccc94af	Streptococcus canis	1329 1301 1300 186826 91061 1239 1783272 2 131567 
c28b36cd4ade0a615b3e34fe33dbab90	Sphingobacterium multivorum	28454 28453 84566 200666 117747 976 68336 1783270 2 131567 
c2c6265b31a8caee46d45b253b0550c7	Acinetobacter johnsonii	40214 469 468 2887326 1236 1224 2 131567 
c43d7ce715b81dc6b75ebc7767d52bdf	Peptostreptococcus stomatis	341694 1257 186804 186802 186801 1239 1783272 2 131567 
c44dec4c0fd3e7a9b9a86f277c514e89	Veillonella parvula	29466 29465 31977 1843489 909932 1239 1783272 2 131567 
c47c7840c702dad047afff7688664345	Streptococcus sanguinis	1305 1301 1300 186826 91061 1239 1783272 2 131567 
c48105016b3f2533f0158259d2056982	Corynebacterium propinquum	43769 1716 1653 85007 1760 201174 1783272 2 131567 
c49ca6aa07c8a8816dd02c2dd44104e3	Chryseobacterium indologenes	253 59732 2782232 2762318 200644 117743 976 68336 1783270 2 131567 
c4cf7a76a18a2769035842655fa30ad9	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
c51700a32e88be563d899288e7345f75	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
c578ea1ecb78ca6c69b51af67dc5a561	Streptococcus cristatus	45634 1301 1300 186826 91061 1239 1783272 2 131567 
c599064e679346563dfff5dfde3bf0b8	Corynebacterium propinquum	43769 1716 1653 85007 1760 201174 1783272 2 131567 
c5d75b9e4e5be689154bfc696a9a0d0c	Acinetobacter guillouiae	106649 469 468 2887326 1236 1224 2 131567 
c655c147b1f0d442ed9e65f747576cdb	Pseudoglutamicibacter cumminsii	156979 1742991 1268 85006 1760 201174 1783272 2 131567 
c69e56656809de10172fa1c871827a0d	Streptococcus parasanguinis	1318 1301 1300 186826 91061 1239 1783272 2 131567 
c69f799816188618847e5ad739bb2ade	Finegoldia magna	1260 150022 1570339 1737405 1737404 1239 1783272 2 131567 
c81a3dc0017efe455605a2bf7bce8c55	Streptococcus australis	113107 1301 1300 186826 91061 1239 1783272 2 131567 
c8420c0df509c3b3f9647fdcdb987aec	Streptococcus cristatus	45634 1301 1300 186826 91061 1239 1783272 2 131567 
c8649dabdc2db8e0237f7007de572d4d	Streptococcus oralis	1303 1301 1300 186826 91061 1239 1783272 2 131567 
c8882572b6e53a1e551439da4bfc2203	Propionibacterium acidifaciens	556499 1743 31957 85009 1760 201174 1783272 2 131567 
c896dafece60daac827f5d026c250fa9	Lachnoanaerobaculum saburreum	467210 1164882 186803 186802 186801 1239 1783272 2 131567 
c89e750fd2ec5e6710449e3ac0ce3585	Brevundimonas naejangsanensis	588932 41275 76892 204458 28211 1224 2 131567 
c8ac0a592b18775617657de15e6acba8	Olsenella uli	133926 133925 1643824 84999 84998 201174 1783272 2 131567 
c8d50c631fa98704cdfcec3cce634f08	Staphylococcus aureus	1280 1279 90964 1385 91061 1239 1783272 2 131567 
c92bbefe5d99e2a573449fdb90b810c3	Psychrobacter marincola	154109 497 468 2887326 1236 1224 2 131567 
c9efc7890d13a22cbd2825f0c87169bc	Chryseobacterium indoltheticum	254 59732 2782232 2762318 200644 117743 976 68336 1783270 2 131567 
ca041d0519ef3a2936934dd901f3cd70	Agrobacterium tumefaciens	358 1183400 357 227290 82115 356 28211 1224 2 131567 
ca2afdf76986de0afeb0d218905e6a4b	Staphylococcus aureus	1280 1279 90964 1385 91061 1239 1783272 2 131567 
cab2023c5acb35ac36e5ff5f3547644d	Corynebacterium xerosis	1725 1716 1653 85007 1760 201174 1783272 2 131567 
cab23991cc8cc5c0a3462f2abf4768a9	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
cc36f11073a3d5de7a800a5153df03ed	Saccharopolyspora rectivirgula	28042 1835 2070 85010 1760 201174 1783272 2 131567 
ccac2b783a7bdf3af58a3e71272269fa	Peptostreptococcus stomatis	341694 1257 186804 186802 186801 1239 1783272 2 131567 
ccdef8a2445544bbfc6f1d7910d5536d	Pandoraea apista	93218 93217 119060 80840 28216 1224 2 131567 
cd214df05f80d94c7348332c5c333b60	Deinococcus geothermalis	68909 1298 183710 118964 188787 1297 1783272 2 131567 
cd9c42427401b12ad23dc36cf920e969	Staphylococcus epidermidis	1282 1279 90964 1385 91061 1239 1783272 2 131567 
ce167e275ed4398a5393c3eb4c4e1deb	Flavobacterium subsaxonicum	426226 237 49546 200644 117743 976 68336 1783270 2 131567 
ce5825e7559f5e424204776b07514e71	Haemophilus influenzae	727 724 712 135625 1236 1224 2 131567 
ceea36c40b6dcad45dfeb952f8ebb5a9	Corynebacterium canis	679663 1716 1653 85007 1760 201174 1783272 2 131567 
cf2345993214cabaaf874ff053d6d79d	Brevibacterium ravenspurgense	479117 1696 85019 85006 1760 201174 1783272 2 131567 
cfac3a685d1c13983a4d3778146611bb	Exiguobacterium indicum	296995 33986 539742 539002 1385 91061 1239 1783272 2 131567 
cfcdf887dcf270cca7b0b32302e5ed09	Weissella paramesenteroides	1249 46255 33958 186826 91061 1239 1783272 2 131567 
d00a0aae3bc0b143edcf901dbdda67cd	Anaerococcus senegalensis	1288120 165779 1570339 1737405 1737404 1239 1783272 2 131567 
d00b52e98c402857940f9566955264cf	Gulosibacter faecalis	272240 256818 85023 85006 1760 201174 1783272 2 131567 
d02ef3d95b522d0188031a41943040bd	Arthrobacter humicola	409291 1663 1268 85006 1760 201174 1783272 2 131567 
d0e5fe5871ae4cd40467643148179880	Leptotrichia wadei	157687 32067 1129771 203491 203490 32066 2 131567 
d0edad71fb3594770bcf97eb5833c8e1	Porphyromonas endodontalis	28124 836 171551 171549 200643 976 68336 1783270 2 131567 
d0faa8b283aafe9a7570bf9a12d5355b	Mixta gaviniae	665914 2100764 1903409 91347 1236 1224 2 131567 
d1554d291b4475f10e6582b51718ea65	Corynebacterium kroppenstedtii	161879 1716 1653 85007 1760 201174 1783272 2 131567 
d1933f5d42fef0883c46d58959b47471	Prevotella oris	28135 838 171552 171549 200643 976 68336 1783270 2 131567 
d1e32b87c69b4c649187ecf75787f93c	Corynebacterium accolens	38284 1716 1653 85007 1760 201174 1783272 2 131567 
d1e3c4d07c3096208026f19daaf274cd	Pedobacter agri	454586 84567 84566 200666 117747 976 68336 1783270 2 131567 
d1e6ed0bbb17def709606e1e069a5138	Janthinobacterium lividum	29581 29580 75682 80840 28216 1224 2 131567 
d2670dc9eff45c2b1bfdc5cc1167cfa9	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
d2ca20e5301a27b8d66f360fadb70095	Rhodococcus corynebacterioides	53972 1827 85025 85007 1760 201174 1783272 2 131567 
d344b01c0a72d2ee9a74c0980fe4e9d3	Oribacterium sinus	237576 265975 186803 186802 186801 1239 1783272 2 131567 
d3b24f7fb9a3f05c13c93d898ea5fc6b	Bradyrhizobium elkanii	29448 374 41294 356 28211 1224 2 131567 
d428d1f571589f8839d31bc50f177832	Capnocytophaga sputigena	1019 1016 49546 200644 117743 976 68336 1783270 2 131567 
d455a24b0f94e9a6b15a4a93510fd681	Oribacterium sinus	237576 265975 186803 186802 186801 1239 1783272 2 131567 
d4572a7fa705241a3d9697172a68f712	Janibacter terrae	103817 53457 85021 85006 1760 201174 1783272 2 131567 
d45b54bcc1eef62a109e945e7d97742f	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
d571588ca1740dda87df6a562d1f16a4	Brachybacterium muris	219301 43668 85020 85006 1760 201174 1783272 2 131567 
d61d724ef73dfa2eff218f126a59d595	Corynebacterium macginleyi	38290 1716 1653 85007 1760 201174 1783272 2 131567 
d78fb7fd0cfa1c0337dc87101c613259	Acinetobacter junii	40215 469 468 2887326 1236 1224 2 131567 
d818864f1682cbf0ac132ea4ef8c345b	Sphingomonas phyllosphaerae	257003 13687 41297 204457 28211 1224 2 131567 
d99043064f8629384772d8bc22d27840	Campylobacter curvus	200 194 72294 213849 29547 68525 1224 2 131567 
d9a0ca1cb2cf7e22d18d9697e5749fab	Shuttleworthia satelles	177972 177971 186803 186802 186801 1239 1783272 2 131567 
d9d9b766573ac5548afa9c2d12f03532	Flavobacterium cucumis	416016 237 49546 200644 117743 976 68336 1783270 2 131567 
da20dcc611b6ba93d6c57db8f497e056	Marmoricola bigeumensis	433649 86795 85015 85009 1760 201174 1783272 2 131567 
da3cab3c4475800cd4def5fade41a3ef	Paenalcaligenes suwonensis	1202713 1100891 506 80840 28216 1224 2 131567 
da576e98cec141d717be594efbbc310d	Paracoccus siganidrum	1276757 265 31989 204455 28211 1224 2 131567 
da8546932664b96cb76687da5e874064	Alloprevotella tannerae	76122 1283313 171552 171549 200643 976 68336 1783270 2 131567 
da964cae5ccfe6e0fd1d83884397c695	Streptococcus mutans	1309 1301 1300 186826 91061 1239 1783272 2 131567 
dafc709c19b6d655dfa5910a5460e38d	Niallia nealsonii	115979 2837506 186817 1385 91061 1239 1783272 2 131567 
db1f18a1e23867276d2a218dea583579	Mobiluncus curtisii	2051 2050 2049 2037 1760 201174 1783272 2 131567 
db25b02ef53858791a5abec0605b522d	Streptococcus oralis	1303 1301 1300 186826 91061 1239 1783272 2 131567 
db3733a65130002b578de642051fbf90	Capnocytophaga gingivalis	1017 1016 49546 200644 117743 976 68336 1783270 2 131567 
dbbfc3396a513f23ad1644a71ac3fa0b	Isoptericola variabilis	139208 254250 85017 85006 1760 201174 1783272 2 131567 
dbd373a04448edb200827dc2759f8a13	Capnocytophaga granulosa	45242 1016 49546 200644 117743 976 68336 1783270 2 131567 
dbd7480b391c2c16d91498e1356a9e90	Prevotella oulorum	28136 838 171552 171549 200643 976 68336 1783270 2 131567 
dc080e6ee8afd5ae857d9d6da0a68ca8	Sphingomonas aerolata	185951 13687 41297 204457 28211 1224 2 131567 
dc32d224995d04bb7351ef3af561a16c	Agrobacterium rubi	28099 357 227290 82115 356 28211 1224 2 131567 
dcf219f16d34a420938ef22246f697e8	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
dd4fe5b64b99a5ddbb6a54c3aed861d5	Porphyromonas gingivalis	837 836 171551 171549 200643 976 68336 1783270 2 131567 
dd5ec20de8134de9340cd85e542e66c5	Corynebacterium singulare	161899 1716 1653 85007 1760 201174 1783272 2 131567 
dd96294cb48d7f659822eb6dc38c3547	Microbacterium aurum	36805 33882 85023 85006 1760 201174 1783272 2 131567 
dde3e6f2e6d039d612918a64aa45e5c2	Limosilactobacillus vaginalis	1633 2742598 33958 186826 91061 1239 1783272 2 131567 
de04141575f4e0e0912479853efd54c5	Actinobaculum massiliense	202789 76833 2049 2037 1760 201174 1783272 2 131567 
de18a51074ed918b77c846ae1e8b545c	Curtobacterium flaccumfaciens	2035 2034 85023 85006 1760 201174 1783272 2 131567 
de7bb691cdd9219e263238000adf7d09	Stenotrophomonas maltophilia	40324 995085 40323 32033 135614 1236 1224 2 131567 
df11f57e0d1de367e815025064c64093	Lactobacillus delbrueckii	1584 1578 33958 186826 91061 1239 1783272 2 131567 
df3e7c1d79e18da1b3b8459533ae4e7b	Brachybacterium fresconis	173363 43668 85020 85006 1760 201174 1783272 2 131567 
df7766179154a6dd30344068a6b34fab	Arthrobacter psychrolactophilus	92442 1663 1268 85006 1760 201174 1783272 2 131567 
df7976004222ae05b0fd42bc2f30d1ea	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
dffbe3d8af0057fe92356997521352da	Staphylococcus succinus	61015 1279 90964 1385 91061 1239 1783272 2 131567 
dffc818053ef8952a9d9e440042cb800	Streptococcus sanguinis	1305 1301 1300 186826 91061 1239 1783272 2 131567 
e097adf70ea4020a0f4b9583904ce27a	Rothia mucilaginosa	43675 32207 1268 85006 1760 201174 1783272 2 131567 
e12286bd67b5030032ddd5c8625f4fd7	Schlegelella thermodepolymerans	215580 215579 80864 80840 28216 1224 2 131567 
e16ec0bce7ac9bd8a3dd2b6428bf871b	Microbacterium trichothecenolyticum	69370 33882 85023 85006 1760 201174 1783272 2 131567 
e1a8de349be302e74f6b4186191d95bd	Rothia dentocariosa	2047 32207 1268 85006 1760 201174 1783272 2 131567 
e1aa81689172bd2a7ca9d8be2d6e2290	Alloprevotella rava	671218 1283313 171552 171549 200643 976 68336 1783270 2 131567 
e1b2f150004dac12a1508e2c5e34114f	Prevotella nanceiensis	425941 838 171552 171549 200643 976 68336 1783270 2 131567 
e263b3075836f6adbc5a0cfd57cb8baa	Microbacterium oleivorans	273677 33882 85023 85006 1760 201174 1783272 2 131567 
e38b53cb24cba361fd155de6b254b187	Lautropia mirabilis	47671 47670 119060 80840 28216 1224 2 131567 
e38c498c2dd1b31f35a90bc7e3830d7d	Kocuria rhizophila	72000 57493 1268 85006 1760 201174 1783272 2 131567 
e3f0430c1f7983933f5f7233546ef2bb	Massilia alkalitolerans	286638 149698 2895353 75682 80840 28216 1224 2 131567 
e3f07bf260b3f39c36f80b5886b49d1a	Filifactor alocis	143361 44259 186804 186802 186801 1239 1783272 2 131567 
e41d38db5ec5c4fc18e27d962ec9173d	Oribacterium sinus	237576 265975 186803 186802 186801 1239 1783272 2 131567 
e433b2da099a4d5fb16c2f67b85b6bcc	Gemella morbillorum	29391 1378 539738 539002 1385 91061 1239 1783272 2 131567 
e4cb3e668195c64863fb165551f96b77	Neisseria flavescens	484 482 481 206351 28216 1224 2 131567 
